table_name,table_source,criterion,group,spell_name,spell_source
Spells [Background: Assassin],GWF,Background,Assassin,Shameful Fear,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Sharpen Daggers,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Shroud of Distress,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Shroud of Silence,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Signet of Malice,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Signet of Shadows,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Siphon Speed,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Siphon Strength,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Spirit Walk,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Temple Strike,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Twisting Fangs,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Unseen Fury,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Unsuspecting Strike,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Viper's Defense,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Way of Perfection,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Way of the Empty Palm,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Way of the Fox,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Way of the Lotus,GWF
Spells [Background: Assassin],GWF,Background,Assassin,Wild Strike,GWF
Spells [Background: Axe Mastery],GWF,Background,Axe Mastery,Furious Axe,GWF
Spells [Background: Axe Mastery],GWF,Background,Axe Mastery,Lacerating Chop,GWF
Spells [Background: Axe Mastery],GWF,Background,Axe Mastery,Penetrating Blow/Penetrating Chop,GWF
Spells [Background: Axe Mastery],GWF,Background,Axe Mastery,Triple Chop,GWF
Spells [Background: Axe Mastery],GWF,Background,Axe Mastery,Whirling Axe,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Bestial Mauling,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Bestial Pounce/Savage Pounce,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Enraged Lunge,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Heal as One,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Lacerate,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Poisonous Bite,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Pounce,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Predatory Bond,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Run as One,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Tiger's Fury/Bestial Fury,GWF
Spells [Background: Beast Mastery],GWF,Background,Beast Mastery,Viper's Nest,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Blood Bond,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Blood Drinker,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Cultist's Fervor,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Jaundiced Gaze,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Oppressive Gaze,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Shadow Strike/Lifebane Strike,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Spoil Victor,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Vampiric Spirit,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Vampiric Swarm,GWF
Spells [Background: Blood Magic],GWF,Background,Blood Magic,Vampiric Touch/Vampiric Bite,GWF
Spells [Background: Bond],GWF,Background,Bond,Aura of Displacement,GWF
Spells [Background: Bond],GWF,Background,Bond,Recall (Guild Wars),GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Ancestors' Rage,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Bloodsong,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Channeled Strike,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Clamor of Souls,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Cruel Was Daoshen,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Destruction,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Essence Strike,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Gaze from Beyond,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Grasping Was Kuurong,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Lamentation,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Nightmare Weapon,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Painful Bond,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Signet of Spirits,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Spirit Boon Strike,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Spirit Burn,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Spirit Rift,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Spirit Siphon,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Splinter Weapon,GWF
Spells [Background: Channeling Magic],GWF,Background,Channeling Magic,Wailing Weapon,GWF
Spells [Background: Communing],GWF,Background,Communing,Armor of Unfeeling,GWF
Spells [Background: Communing],GWF,Background,Communing,Binding Chains,GWF
Spells [Background: Communing],GWF,Background,Communing,Brutal Weapon,GWF
Spells [Background: Communing],GWF,Background,Communing,Disenchantment,GWF
Spells [Background: Communing],GWF,Background,Communing,Displacement,GWF
Spells [Background: Communing],GWF,Background,Communing,Dissonance,GWF
Spells [Background: Communing],GWF,Background,Communing,Dulled Weapon,GWF
Spells [Background: Communing],GWF,Background,Communing,Earthbind (Guild Wars),GWF
Spells [Background: Communing],GWF,Background,Communing,Guided Weapon,GWF
Spells [Background: Communing],GWF,Background,Communing,Mighty Was Vorizunun,GWF
Spells [Background: Communing],GWF,Background,Communing,Pain,GWF
Spells [Background: Communing],GWF,Background,Communing,Shadowsong,GWF
Spells [Background: Communing],GWF,Background,Communing,Shelter,GWF
Spells [Background: Communing],GWF,Background,Communing,Soothing,GWF
Spells [Background: Communing],GWF,Background,Communing,Union,GWF
Spells [Background: Communing],GWF,Background,Communing,Vital Weapon,GWF
Spells [Background: Communing],GWF,Background,Communing,Wanderlust,GWF
Spells [Background: Communing],GWF,Background,Communing,Weapon of Quickening,GWF
Spells [Background: Companion],GWF,Background,Companion,Bestial Mauling,GWF
Spells [Background: Companion],GWF,Background,Companion,Bestial Pounce/Savage Pounce,GWF
Spells [Background: Companion],GWF,Background,Companion,Enraged Lunge,GWF
Spells [Background: Companion],GWF,Background,Companion,Heal as One,GWF
Spells [Background: Companion],GWF,Background,Companion,Poisonous Bite,GWF
Spells [Background: Companion],GWF,Background,Companion,Pounce,GWF
Spells [Background: Companion],GWF,Background,Companion,Predatory Bond,GWF
Spells [Background: Companion],GWF,Background,Companion,Run as One,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Black Lotus Strike,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Critical Defenses,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Critical Eye,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Critical Strike,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Dark Apostasy,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Locust's Fury,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Palm Strike,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Seeping Wound,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Sharpen Daggers,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Twisting Fangs,GWF
Spells [Background: Critical Strikes],GWF,Background,Critical Strikes,Unsuspecting Strike,GWF
Spells [Background: Crystal Desert],GWF,Background,Crystal Desert,Tiger's Fury/Bestial Fury,GWF
Spells [Background: Curses],GWF,Background,Curses,Desecrate Enchantments/Defile Enchantments,GWF
Spells [Background: Curses],GWF,Background,Curses,Enfeebling Touch,GWF
Spells [Background: Curses],GWF,Background,Curses,Order of Apostasy,GWF
Spells [Background: Curses],GWF,Background,Curses,Reckless Haste,GWF
Spells [Background: Curses],GWF,Background,Curses,Soul Bind,GWF
Spells [Background: Curses],GWF,Background,Curses,Spinal Shivers/Shivers of Dread,GWF
Spells [Background: Curses],GWF,Background,Curses,Weaken Knees,GWF
Spells [Background: Curses],GWF,Background,Curses,Well of Weariness,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Black Mantis Thrust,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Blades of Steel,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Death Blossom,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Desperate Strike,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Disrupting Stab,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Exhausting Assault,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Falling Spider,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Flashing Blades,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Fox Fangs,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Golden Lotus Strike,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Golden Phoenix Strike,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Horns of the Ox,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Jagged Strike,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Jungle Strike,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Leaping Mantis Sting,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Moebius Strike,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Nine Tail Strike,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Repeating Strike,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Temple Strike,GWF
Spells [Background: Dagger Mastery],GWF,Background,Dagger Mastery,Wild Strike,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Assassin's Promise,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Crippling Dagger,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Dancing Daggers,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Dark Prison,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Enduring Toxin,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Entangling Asp,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Expose Defenses,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Expunge Enchantments,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Impale,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Iron Palm,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Mantis Touch,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Mark of Death,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Shameful Fear,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Shroud of Silence,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Signet of Shadows,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Siphon Speed,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Siphon Strength,GWF
Spells [Background: Deadly Arts],GWF,Background,Deadly Arts,Way of the Empty Palm,GWF
Spells [Background: Death Magic],GWF,Background,Death Magic,Animate Flesh Golem,GWF
Spells [Background: Death Magic],GWF,Background,Death Magic,Animate Vampiric Horror,GWF
Spells [Background: Death Magic],GWF,Background,Death Magic,Bitter Chill,GWF
Spells [Background: Death Magic],GWF,Background,Death Magic,Discord,GWF
Spells [Background: Death Magic],GWF,Background,Death Magic,Fetid Ground,GWF
Spells [Background: Death Magic],GWF,Background,Death Magic,Rising Bile,GWF
Spells [Background: Death Magic],GWF,Background,Death Magic,Taste of Pain,GWF
Spells [Background: Death Magic],GWF,Background,Death Magic,Touch of Agony/Wallow's Bite,GWF
Spells [Background: Death Magic],GWF,Background,Death Magic,Vile Miasma,GWF
Spells [Background: Dervish],GWF,Background,Dervish,Aura of Holy Might,GWF
Spells [Background: Divine Favor],GWF,Background,Divine Favor,Blessed Light,GWF
Spells [Background: Divine Favor],GWF,Background,Divine Favor,Boon Signet,GWF
Spells [Background: Divine Favor],GWF,Background,Divine Favor,Deny Hexes,GWF
Spells [Background: Divine Favor],GWF,Background,Divine Favor,Divine Healing/Heaven's Delight,GWF
Spells [Background: Divine Favor],GWF,Background,Divine Favor,Release Enchantments,GWF
Spells [Background: Divine Favor],GWF,Background,Divine Favor,Spell Shield,GWF
Spells [Background: Divine Favor],GWF,Background,Divine Favor,Withdraw Hexes,GWF
Spells [Background: Domination Magic],GWF,Background,Domination Magic,Complicate,GWF
Spells [Background: Domination Magic],GWF,Background,Domination Magic,Overload,GWF
Spells [Background: Domination Magic],GWF,Background,Domination Magic,Psychic Distraction,GWF
Spells [Background: Domination Magic],GWF,Background,Domination Magic,Signet of Disruption,GWF
Spells [Background: Domination Magic],GWF,Background,Domination Magic,Unnatural Signet,GWF
Spells [Background: Dual Attack],GWF,Background,Dual Attack,Blades of Steel,GWF
Spells [Background: Dual Attack],GWF,Background,Dual Attack,Critical Strike,GWF
Spells [Background: Dual Attack],GWF,Background,Dual Attack,Death Blossom,GWF
Spells [Background: Dual Attack],GWF,Background,Dual Attack,Exhausting Assault,GWF
Spells [Background: Dual Attack],GWF,Background,Dual Attack,Horns of the Ox,GWF
Spells [Background: Dual Attack],GWF,Background,Dual Attack,Nine Tail Strike,GWF
Spells [Background: Dual Attack],GWF,Background,Dual Attack,Twisting Fangs,GWF
Spells [Background: Earth Magic],GWF,Background,Earth Magic,Ash Blast,GWF
Spells [Background: Earth Magic],GWF,Background,Earth Magic,Churning Earth,GWF
Spells [Background: Earth Magic],GWF,Background,Earth Magic,Earthquake/Dragon's Stomp,GWF
Spells [Background: Earth Magic],GWF,Background,Earth Magic,Shockwave,GWF
Spells [Background: Earth Magic],GWF,Background,Earth Magic,Sliver Armor,GWF
Spells [Background: Earth Magic],GWF,Background,Earth Magic,Unsteady Ground,GWF
Spells [Background: Earth Magic],GWF,Background,Earth Magic,Ward of Stability,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,"""Save Yourselves!""",GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Air of Enchantment,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Archer's Signet,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Attuned Was Songkai,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Aura of Displacement,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Aura of Holy Might,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Beguiling Haze,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Boon Signet,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Clamor of Souls,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Cultist's Fervor,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Dark Apostasy,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Elemental Lord,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Empathic Removal,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Energy Boon,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Ether Nightmare,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Forceful Blow,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Glass Arrows,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Gust,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Heal as One,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Healing Burst,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Icy Veins,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Lacerate,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Locust's Fury,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Moebius Strike,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Preservation,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Primal Rage,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Recurring Insecurity,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Ritual Lord,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Selfless Spirit,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Shadow Sanctuary,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Shared Burden,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Shatterstone,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Shockwave,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Shove,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Signet of Corruption,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Signet of Spirits,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Soul Twisting,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Spear of Fury,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Spirit Light Weapon,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Spoil Victor,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Summon Spirits,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Triple Shot,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Vampiric Spirit,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Vengeful Was Khanhei,GWF
Spells [Background: Echovald Forest],GWF,Background,Echovald Forest,Weaken Knees,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Arc Lightning,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Ash Blast,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Bed of Coals,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Breath of Fire,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Burning Speed,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Churning Earth,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Double Dragon,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Earthquake/Dragon's Stomp,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Elemental Lord,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Energy Boon,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Glyph of Essence,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Gust,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Icy Prism,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Lava Arrows,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Lightning Hammer,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Mirror of Ice,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Ride the Lightning (Guild Wars),GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Second Wind,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Shatterstone,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Shock Arrow,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Shockwave,GWF
Spells [Background: Elementalist],GWF,Background,Elementalist,Sliver Armor,GWF
